"ID","date_created","fuel_model","fuel_loading","slope","aspect","default_end_month","default_beg_month","remarks","raws_id","gacc","state","active","jurisdiction","lat","raws","elevation","site","lng","grup"
614,"2011-04-22","F","0","5","S","12","01",,"CWRN5","SWCC","NM","0","USFS","36-37-38","Albino Canyon","7370","CAF Lost Lakes","107-12-48","USFS - Carson NF"
615,"2011-04-22","H","0","30","N","12","01",,,"SWCC","NM","0","USFS","36-44-01","NONE","8522","CAF Questa 1","105-29-49","USFS - Carson NF"
616,"2011-04-22","U","0","20","N","12","01",,,"SWCC","NM","0","USFS","36-40-03","NONE","7585","CAF Questa 2","105-38-23","USFS - Carson NF"
617,"2011-04-22","C","0","5","S","12","01",,"CWRN5","SWCC","NM","0","USFS","36-58-14","Albino Canyon","7437","CAF Carracas","107-17-13","USFS - Carson NF"
618,"2011-04-24",,"0","0",,"11","03","604 & Eggleston.","MMOM4","EACC","MI","0","USFS","44-33-56","Mio","1215","Mio #1","084-05-22","Huron-Manistee NF"
619,"2011-04-24",,"0","0",,"11","03","SNAGS","MMOM4","EACC","MI","0","USFS","44-34-01","Mio","1241","Mio #2","083-58-07","Huron-Manistee NF"
620,"2011-04-24",,"0","0",,"11","03","Valley & Howard","MMOM4","EACC","MI","0","USFS","44-33-01","Mio","1198","Mio #3","084-12-37","Huron-Manistee NF"
621,"2011-04-24",,"0","0",,"11","03","Hagaman Rd.","MMOM4","EACC","MI","0","USFS","44-36-54","Mio","1183","Mio #4","084-19-11","Huron-Manistee NF"
622,"2011-04-24",,"0","0",,"11","03","Wagner Lake","MMOM4","EACC","MI","0","USFS","44-33-23","Mio","1171","Mio #5","084-09-31","Huron-Manistee NF"
623,"2011-05-02","C","0","12","E","10","04","Take Long Valley Road to Forest Road 010, driving a total of 4.6 miles past the stop sign just after the Border Town gas station (this distance includes driving on Long Valley and Mitchell Canyon Roads). Suspicious that we are actually sampling Jeffrey Pi","GALN2","WGBC","NV","0","USFS","39-37-07","Galena","5495","Mitchell Canyon","120-00-42","Humboldt-Toiyabe NF"
624,"2011-05-02","F","0","30","S","10","04","Drive 1.2 miles beyond forest boundary sign on 014 road, site is about 200 ft before the orange reflector on the north side of the road. Samples to be taken on the slope that is to the north of the road. Nearest RAWS station is Quima Peak, which is not av","PANN2","WGBC","NV","0","USFS","38-32-53","Pancake","7632","Manhattan","117-02-06","Humboldt-Toiyabe NF"
625,"2011-05-02","F","0","8","S","10","04","Take right onto dirt road just before cattle guard (at the entrance to the Bob Scott campground). Go up dirt road approximately .1 miles (at the junction with a second dirt road), and sample on west side of road.","AFSN2","WGBC","NV","0","USFS","39-27-30","Austin","7260","Bob Scott","116-59-36","Humboldt-Toiyabe NF"
626,"2011-05-02","F","0","15","SE","10","04","Site located on slope on the north side of FS road 607, 2.2 miles after turning off of pavement (Hwy 6).","CCRN2","WGBC","NV","0","USFS","38-50-28","Currant Creek","6750","Secret Springs","115-17-07","Humboldt-Toiyabe NF"
627,"2011-05-02","B","0","10","S","12","01","BEU Battalion 1.  Pebble Beach, SFB Morse Botanical Reserve.  Collection site off Fire Road 1.",,"SOCC","CA","0","CAL FIRE","36-35-28","NONE","350","Pebble Beach Old Growth","121-56-11","CDF BEU"
628,"2011-05-02","F","0","18","W","10","04","To get to site drive 3 miles after turning off of Hwy 6 onto Terraces Rd (after approximately 1.2 miles you will pass the forest boundary sign, continue to drive for 1.8 miles), when the terraces road merges with FS road 445 continue south. Sample on the","GDNN2","WGBC","NV","0","USFS","39-10-09","Ely","7633","Ward","114-58-18","Humboldt-Toiyabe NF"
629,"2011-05-02","B","0","10","S","12","01","BEU Battalion 1.  Pebble Beach, SFB Morse Botanical Reserve.  Collection site off Fire Road 1.",,"SOCC","CA","0","CAL FIRE","36-35-28","NONE","350","Pebble Beach New Growth","121-56-11","CDF BEU"
630,"2011-05-10","G","0","10","W","12","01",,"FHFM8","NRCC","MT","0","Custer National Forest","45-19-26","Fort Howes","4101","Odell Creek","106-16-06","Custer National Forest"
631,"2011-05-11","G","0","12","S","12","01",,"KTFM8","NRCC","MT","0","BLM MT","46-18-02","Knowlton","3339","Knowlton","104-58-36","BLM MT"
632,"2011-05-11","G","0","5","SW","12","01",,"KTFM8","NRCC","MT","0","BLM MT","46-06-05","Knowlton","3120","Miller Creek","106-05-31","BLM MT"
633,"2011-05-11","G","0","17","N","12","01",,"LCFM8","NRCC","MT","0","BLM MT","46-46-43","Big Sheep Mountain","2660","Cedar Creek","104-35-00","BLM MT"
634,"2011-05-11","G","0","65","SW","12","01",,"SSMM8","NRCC","MT","0","BLM MT","47-33-45","South Sawmill Creek","3203","South Sawmill","107-31-43","BLM MT"
635,"2011-05-11","G","0","5","NW","12","01",,"DBCM8","NRCC","MT","0","BLM MT","46-59-01","Dry Blood Creek","2758","Mosby","107-50-43","BLM MT"
636,"2011-05-20","G","0","20","W","12","01",,"CACM8","NRCC","MT","0","BLM MT","45-52-39","Cannonball Creek","3746","Ekalaka Hills #1","104-29-25","BLM MT"
637,"2011-05-20","G","0","10","W","12","01",,"CACM8","NRCC","MT","0","BLM MT","45-37-26","Cannonball Creek","3840","Long Pines #1","104-11-36","BLM MT"
638,"2011-05-20","G","0","25","W","12","01",,"CACM8","NRCC","MT","0","BLM MT","45-22-17","Cannonball Creek","3613","Slim Buttes","103-08-49","BLM MT"
639,"2011-08-21","B","0","30","S","12","01","Chamise is average between old and new growth values","OBRC1","NOCC","CA","0","NPS","40-39-00","Oak Bottom","1400","Whiskeytown","122-35-00","Whiskeytown NRA"
640,"2011-06-14","C","0","10","SE","10","04","2.4 miles up the Wolf Creek Road from HWY 4 (the Centerville flat turnoff). Site located on the the eastside of the road near turnoff. Nearest RAWS is Markleeville, but unavailable in this system so listed as Fish Springs.","FISN2","WGBC","NV","0","USDA","38-36-36","Fish Springs","6560","Wolf Creek","119-41-42","Humboldt-Toiyabe NF"
641,"2011-06-14",,"2","0",,"11","04",,"RVDC1","NOCC","CA","0","BLM","40-43-53","Ravendale","5235","Ravendale C2D","120-18-58","BLM -Northern CA District"
642,"2011-07-11","T","2","0",,"11","04",,"JPRC1","NOCC","CA","0","BLM","41-20-41","Juniper Creek","4613","Juniper Creek C2B","120-30-15","BLM -Northern CA District"
643,"2011-06-14","C","0","10","SE","10","04","Site is located approximately .2 miles beyond the locked gate on Forest Rd leading to Dog Valley RAWS station (I believe this is Forest Rd 046). Walk north from road to creek (approximately 250 ft) then cross creek and continue upslope approximately 130 f","GALN2","WGBC","NV","0","USDA","39-33-50","Galena","5930","Dog Valley RAWS","120-02-58","Humboldt-Toiyabe NF"
644,"2011-06-16","G","0","10","W","11","04",,"MOKC2","RMCC","CO","0","CO-UMA","37-16-47","Mockingbird","8499","Hanna Springs","108-45-15","Ute Mountain Ute Agency"
645,"2011-06-22","C","0","2","S","10","04","Drive approximately .1 miles down South Twin Rd to private road junction. Walk approximately 250 ft north to small hill and sample in the hill and or flatter area.","FISN2","WGBC","NV","0","USDA","38-10-24","Fish Springs","7100","Twin Lakes","119-19-33","Humboldt-Toiyabe NF"
646,"2011-06-22","C","0","5","SE","10","04","Drive approximately 6.8 miles down the Mill Canyon Rd (7.2 miles from the 395 turnoff) and park in the turn located north of the creek (38-26.882, 119-29.295, with red and white candystripe flagging). Site is located approximately 500 ft west of turnout.","FISN2","WGBC","NV","0","USDA","38-26-53","Fish Springs","7026","Mill Canyon","119-29-24","Humboldt-Toiyabe NF"
647,"2011-06-23","F","0","5","E","11","05","The Raws station is not listed. There is a Raws Station named Cottonwood Mountain RAWS .5 mile or so west of the fuel collection site. COTTONWOOD MTN, UT (TR940)


Elev: 7500 ft; Latitude: 37.9839; Longitude: -112.6392",,"EGBC","UT","0","USFS","37-59-26","NONE","7611","Cottonwood","112-37-51","Dixie NF"
648,"2011-06-25","U","5","30","SW","10","04","08-17-21:  Wagontown RAWS reported no new rain in the month of August. Weather recorded on site was 75 degrees F with 35 percent  RH and 50 percent cloud cover. Site was still had green grass, but shrubbery and adjacent fuels are starting to show signs fo","WAGI1","EGBC","ID","0","Boise NF","43-26-36","Wagontown","4827","Mtn Home RD - South","115-21-13","Boise NF"
649,"2011-06-27",,"0","0",,"12","01",,,"EGBC","UT","0","FS","37-34-25","NONE","9806","Midway Valley","112-47-55","Dixie NF"
650,"2011-06-27","G","0","0",,"10","04","Fuel samples taken off of FR 1334, at mid-Gunflint Trail on the Gunflint District.

Dead fuel moisture samples are from conifer only.","SEAM5","EACC","MN","0","USFS","48-02-37","Seagull","1890","Mid-Gunflint Trail","090-27-23","Chippewa-Superior NF"
651,"2011-06-30","H","2","4",,"12","01","Weather can be obtained from the Bostetter Snotel site.



Fuels data taken with Browns transect",,"EGBC","ID","0","USFS","42-09-51","NONE","7574","Bostetter","114-11-34","Sawtooth South"
652,"2011-06-30","G","15","44","NE","12","01","Fuels data obtained using Browns transect",,"EGBC","ID","1","USFS","41-56-34","NONE","7436","Sawmill","113-26-31","Sawtooth South"
653,"2011-06-30","H","2","11","S","12","01","Fuels data obtained using Browns transect",,"EGBC","ID","0","USFS","42-26-14","NONE","5976","Sublett","113-01-21","Sawtooth South"
654,"2011-06-30","G","16","10","NW","12","01","Weather observations can be obtained from the Rockcreek Snotel site.






Fuels data obtained using Browns transect",,"EGBC","ID","0","USFS","42-10-45","NONE","6652","Rockcreek","114-17-09","Sawtooth South"
655,"2011-07-11","T","2","0","W","12","04",,,"NOCC","CA","0","BLM","41-36-01","NONE","5520","Fortynine C2A","119-58-28","BLM -Northern CA District"
656,"2011-07-05","G","0","15","SE","12","01","Fuels sampled are generally old growth.","LSNM8","NRCC","MT","0","BLM MT","46-49-20","Little Snowy","5607","Red Hill Road","109-15-41","BLM MT"
657,"2011-07-05","G","10","10","SE","12","01",,"MOUC1","SOCC","CA","0","USFS","38-10-01","Mount Elizabeth","4974","Summit2","120-06-38","Stanislaus NF"
658,"2011-07-08","T","0","0",,"12","01",,"GSKI1","EGBC","ID","0","USFS","42-11-30","Goose Creek","5699","Sage Site","114-00-22","Sawtooth South"
659,"2011-07-09","C","0","0","SE","12","01",,"MTNN5","SWCC","NM","0","USFS","34-33-58","Mountainair","7474","CIF Thunderbird","106-23-19","USFS - Cibola NF"
660,"2011-07-09","U","0","10","N","12","01",,,"SWCC","AZ","0","USFS","35-16-25","NONE","7293","KNF City","112-21-40","USFS - Kaibab NF"
661,"2011-07-09","K","0","0",,"12","01",,"QFLA3","SWCC","AZ","0","USFS","35-05-56","Flagstaff","7200","COF Marshall Lake","111-32-08","USFS - Coconino NF"
662,"2011-07-09","K","0","0",,"12","01",,"QFLA3","SWCC","AZ","0","USFS","35-10-43","Flagstaff","6182","COF Winona","111-22-54","USFS - Coconino NF"
663,"2011-07-09","K","0","0",,"12","01",,"QFLA3","SWCC","AZ","0","USFS","35-09-30","Flagstaff","6960","COF Mormon Lake","111-39-45","USFS - Coconino NF"
664,"2011-07-09","K","0","5","SW","12","01",,"QFLA3","SWCC","AZ","0","USFS","35-17-21","Flagstaff","7518","COF Fort Valley","111-43-09","USFS - Coconino NF"
665,"2011-07-09","F","0","40","W","12","01",,"QOCA3","SWCC","AZ","0","USFS","34-54-52","Oak Creek","4760","COF Thompson Lane","111-43-33","USFS - Coconino NF"
666,"2011-07-10",,"0","20","S","12","01","Jemez RAWS is the closest, but will not be used for weather indices when gathering samples because it is not reflective of the sample site.  The sample-taker will spin weather when collecting samples.  This site was chosen because it is representative of",,"SWCC","NM","0","USFS","35-59-42","NONE","8200","SNF Las Vacas","106-49-06","USFS - Santa Fe NF"
667,"2011-07-14",,"0","0","S","10","06",,,"NOCC","CA","0","Forest Service","38-45-03","NONE","4000","Hazel","120-29-59","Eldorado NF"
668,"2011-07-13","H","22","0",,"11","05","weather for this site can be obtained from the Howell Canyon snotel site",,"EGBC","ID","0","USFS","42-19-13","NONE","8059","Howell Canyon","113-36-55","Sawtooth South"
669,"2011-07-14",,"0","0","S","10","06","Access to the sample site can be delayed following heavy snow years.",,"NOCC","CA","0","Forest Service","38-34-06","NONE","7100","Peddler","120-16-01","Eldorado NF"
670,"2011-07-14",,"0","0","S","10","06",,,"NOCC","CA","0","Forest Service","38-41-17","NONE","5200","Pebble","120-24-52","Eldorado NF"
671,"2011-07-16","C","0","25",,"10","04",,"DYKC2","RMCC","CO","0","SJF","39-32-03","Devil Mtn.","9100","Engineer","107-48-02","San Juan NF"
672,"2011-07-16","G","0","0",,"10","04",,"DYKC2","RMCC","CO","0","SJF","37-27-08","Devil Mtn.","8200","Middle Mountain","107-32-19","San Juan NF"
673,"2011-07-16","B","0","35","S","12","01","BEU Battalion 4.  Lockwood area, Williams Hill.  Collection site is just south of the Calandra Lookout.

Lockwood Old Growth.  Fuel Model is SH5.","FHLC1","SOCC","CA","0","CAL FIRE","35-57-03","Fort Hunter Ligget","2800","Lockwood Old Gorwth","121-00-03","CDF BEU"
674,"2011-07-16","B","0","35","S","12","01","BEU Battalion 4.  Lockwood area, Williams Hill.  Collection site is just south of the Calandra Lookout.

Lockwood New Growth.  Fuel Model is SH5.","FHLC1","SOCC","CA","0","CAL FIRE","35-57-03","Fort Hunter Ligget","2800","Lockwood New Growth","121-00-03","CDF BEU"
675,"2011-07-18","B","0","25","S","12","01","BEU Battalion 4.  Parkfield area, V-6 Ranch

Parkfield Old Growth.  Fuel Model is SH5.","PKFC1","SOCC","CA","0","CAL FIRE","35-58-00","Parkfield","2200","Parkfield Old Growth","120-28-23","CDF BEU"
676,"2011-07-18","B","0","25","S","12","01","BEU Battalion 4.  Parkfield area, V-6 Ranch

Parkfield New Growth.  Fuel Model is SH5.","PKFC1","SOCC","CA","0","CAL FIRE","35-58-00","Parkfield","2200","Parkfield New Growth","120-28-23","CDF BEU"
677,"2011-07-22","F","0","28","SE","12","01",,"STUC1","SOCC","CA","0","USFS","38-20-42","Cottage","6000","Cottage","120-13-42","Stanislaus NF"
678,"2011-08-04","F","0","10","SW","12","01",,"BENC1","NOCC","CA","0","CAL FIRE","38-24-41","Ben Bolt","700","Tonzi Road","120-53-11","CalFire Amador-Eldorado Unit"
679,"2011-08-04","F","0","10","N","09","05",,"RFEC2","RMCC","CO","1","BLM","39-27-25","Rifle","6434","Porcupine","107-51-30","Glenwood Springs Field Office"
680,"2011-08-04","H","0","15","S","09","05",,"RFEC2","RMCC","CO","1","BLM","39-43-54","Rifle","6434","East Piceance","107-56-01","Glenwood Springs Field Office"
681,"2011-08-04","F","0","5","S","09","05",,"RFEC2","RMCC","CO","0","BLM","39-39-40","Rifle","6343","Middle Rifle Creek","107-46-48","Glenwood Springs Field Office"
682,"2011-08-04","F","0","15","S","09","05",,"STOC2","RMCC","CO","0","BLM","39-33-55","Storm King Mountain","5757","South Canyon","107-24-40","Glenwood Springs Field Office"
683,"2011-08-04","G","0","5","SW","09","05",,"MITC2","RMCC","CO","0","USFS","39-43-15","Deep Creek","8579","West Elk Creek","107-39-20","White River NF"
684,"2011-08-19","C","0","20","SW","12","01",,"MTNN5","SWCC","NM","0","USFS","34-13-59","Mountainair","7600","CIF Gallinas","105-47-46","USFS - Cibola NF"
685,"2011-08-20",,"16","20","S","12","01","Collection schedule is bi-monthly on the 1st and 15th","LSGC1","NOCC","CA","0","California Dept of Forestry and Fire Protection","37-12-39","Los Gatos","1480","Blackberry Hill","121-57-14","CalFire Santa Clara Unit"
686,"2011-08-21",,"0","5","SE","09","05",,"ELKW4","RMCC","WY","1","USFS","43-39-49","Elkhorn","8400","East Fork","109-22-21","Shoshone NF"
687,"2011-08-24","G","0","5","S","11","03",,"ENNM8","NRCC","MT","0","USFS","45-28-46","Ennis","6550","Mill Creek","112-05-00","Beaverhead-Deerlodge NF"
688,"2011-08-31",,"0","0",,"12","01",,,"SOCC","CA","0","CAL FIRE","36-12-33","NONE","1533","Los Gatos","120-30-43","CDF Fresno-Kings Unit"
689,"2011-09-15","G","100","0","S","12","01",,,"SACC","TX","0","TFS","30-28-54","NONE","2079","SOPL_Terrell_TX","101-48-24","Texas State Forestry"
690,"2011-09-14",,"0","0",,"11","04",,"BUKU1","EGBC","UT","0","USFS","37-54-12","Buck Flat","8024","Buck Flat","111-41-32","Dixie NF"
691,"2011-09-14",,"0","0",,"11","05",,,"EGBC","UT","0","USFS","37-58-00","NONE","10049","Clayton SNOTEL","111-50-00","Dixie NF"
692,"2011-09-14",,"0","0",,"11","04",,"BUKU1","EGBC","UT","0","USFS","37-51-41","Buck Flat","6640","Buck Flat Low Elev.","111-39-33","Dixie NF"
693,"2011-09-15","G","100","0","S","12","01",,,"SACC","TX","0","TFS","31-30-12","NONE","2629","SOPL_Crane_TX","102-20-44","Texas State Forestry"
694,"2011-09-20","G","100","0","S","12","01",,,"SACC","TX","0","TFS","30-04-27","NONE","5373","TPEC_Presidio_TX","104-27-14","Texas State Forestry"
695,"2011-09-20","G","100","0","S","12","01",,,"SACC","TX","0","TFS","30-02-54","NONE","4386","TPEC_Brewster_TX","103-29-25","Texas State Forestry"
696,"2011-09-28","G","100","0","S","12","01",,,"SACC","TX","0","TFS","30-16-17","NONE","2296","HILL_Edwards2_TX","100-34-06","Texas State Forestry"
697,"2011-10-08","G","100","0","S","12","01",,,"SACC","TX","0","TFS","29-16-09","NONE","5387","TPEC_BrewsterBBNP_TX","103-18-06","Texas State Forestry"
698,"2011-10-17",,"0","30","S","12","01",,"CNSC1","SOCC","CA","0","USFS","33-42-30","Cranston","2913","Strawberry","116-46-15","San Bernardino NF"
699,"2011-11-18","G","100","0","W","12","01",,,"SACC","TX","0","TFS","30-27-39","NONE","4272","SOPL_Pecos_TX","102-52-48","Texas State Forestry"
700,"2011-12-05",,"0","0",,"12","01",,,"SACC","FL","0","USFWS","28-48-12","NONE","0","Freds Road","080-49-02","R4 FWS - Merritt IS"
701,"2011-12-05",,"0","0",,"12","01",,,"SACC","FL","0","USFWS","28-47-12","NONE","0","WSEG","080-47-36","R4 FWS - Merritt IS"
702,"2011-12-05",,"0","0",,"12","01",,,"SACC","FL","0","USFWS","28-26-00","NONE","0","Hall Road","080-40-17","R4 FWS - Merritt IS"
703,"2011-12-08",,"0","0","SW","12","01",,,"EGBC","UT","0","BLM","38-02-44","NONE","8294","Henry Mountains","110-49-30","Richfield Field Office"
704,"2011-12-17","B","13","30","S","12","01","Collection schedule is monthly.","PIBC1","NOCC","CA","0","Cal Fire SCU","37-54-49","Black Diamond","1075","Clayton Ranch","121-51-06","CalFire Santa Clara Unit"
705,"2012-01-13",,"0","30","SW","12","01",,"FRCC1","SOCC","CA","0","USDA FS","33-45-17","Fremont Canyon","1080","Black Star CNF","117-40-15","Cleveland NF"
706,"2012-01-13",,"0","0","SW","12","01",,"ECSC1","SOCC","CA","0","USDA CNF","33-39-45","El Cariso","2975","El Cariso CNF","117-25-02","Cleveland NF"
707,"2012-01-13",,"0","0","SW","12","01",,"TSCC1","SOCC","CA","0","USDA CNF","33-44-53","Temescal (CNF)","1328","Temescal CNF","117-28-53","Cleveland NF"
708,"2012-01-18","B","0","10","S","12","01",,,"SWCC","NM","0","BLM","32-30-09","NONE","3280","CAD Alkali Lake","104-12-33","BLM - Carlsbad District"
709,"2012-01-20","L","0","25","S","12","01",,"QGTA3","SWCC","AZ","0","BLM","32-53-27","Guthrie","6335","GID Guthrie Peak","109-19-31","BLM - Gila District"
710,"2012-01-24","G","0","0","SW","12","01",,"GINM8","NRCC","MT","0","Helena National Forest","46-36-03","Ginger","4887","Montana Gulch","111-25-09","Helena National Forest"
711,"2012-01-24","G","0","0","SE","12","01",,"GINM8","NRCC","MT","0","Helena National Forest","46-38-40","Ginger","6183","Cement Divide","111-23-31","Helena National Forest"
712,"2012-01-24","G","0","0","E","12","01",,"WSRM8","NRCC","MT","0","Helena National Forest","46-19-37","White Sulphur Spring","6456","Grassy Mountain","111-05-31","Helena National Forest"
713,"2012-01-24","G","0","0","S","12","01",,"GINM8","NRCC","MT","0","Helena National Forest","46-20-41","Ginger","5180","Deep Creek","111-09-08","Helena National Forest"
714,"2012-01-24","G","0","0","S","12","01",,"GINM8","NRCC","MT","0","Helena National Forest","46-23-31","Ginger","6924","Cabin Gulch","111-10-55","Helena National Forest"
715,"2012-01-26",,"0","10","SE","12","01",,,"SWCC","AZ","0","USFS","32-18-11","NONE","4305","CNF Reddington Pass","110-34-51","USFS - Coronado NF"
716,"2012-02-17",,"0","10","S","12","01","Douglas Fir, 60 feet average tree height, 40% crown cover, Pacific rhododendron, greenleaf Manzanita, whiteleaf Manzanita, evergreen huckleberry, Pacific poison oak, and tanoak with 85-95% ground cover.",,"NOCC","CA","0","USFS","41-50-59","NONE","700","Gasquet","124-00-27","Six Rivers NF"
717,"2012-02-17",,"0","40","S","12","01","This is a natural stand with 75% crown closure and consists of Tan oak 50% cover and 75 ft, Madrone 40% cover and 60ft, and Doug-fir 30% cover and 85 ft.  Shrub consists of hazel 20% cover at 4 ft height, poison oak 5% cover 2 ft height, and tan oak at 65",,"NOCC","CA","0","USFS","41-13-05","NONE","2450","Red Cap Manzanita","123-31-51","Six Rivers NF"
718,"2012-02-17",,"0","25","E","12","01","HISTORICAL ONLY (not active)- Mature Douglas-fir (Pseudotsuga menziesii), tanoak (Lithocarpus densiflorus) and madrone (Arbutus menziesii) are the predominant species.  Smaller fuels consist mainly of sapling tanoak and Douglas-fir although a few manzanit",,"NOCC","CA","1","USFS","40-50-07","NONE","2500","Ammon","123-35-59","Six Rivers NF"
719,"2012-02-17",,"0","20",,"12","01","HISTORICAL ONLY (not active) - Plot is located on a north-south ridge within the Mad Ridge Fuelbreak. Plot is located within the Mad Ridge Fuelbreak.",,"NOCC","CA","1","USFS","40-25-45","NONE","3492","Mad Ridge Fuel Break","123-30-02","Six Rivers NF"
720,"2012-02-27","F","0","10","N","12","01",,"QTCA3","SWCC","AZ","0","USFS","33-15-52","Trail Cabin","6250","ASF Trail Cabin","109-22-04","USFS - Apache-Sitgreaves NF"
721,"2012-03-01","B","0","20","SE","12","01",,"CTOC1","NOCC","CA","0","CAL FIRE","37-00-15","Corralitos","920","Corralitos","121-48-56","CalFire San Mateo- Santa Cruz Unit"
722,"2012-03-01","T","0","10","W","12","01","The Pulgas site, established in the early 2000s, is located near the Belmont FFS. Samples have been taken near the Belmont FFS since the late 1970s.  Due to their proximity and similar site conditions, historical data labled as Belmont has been incorporat","PUGC1","NOCC","CA","0","CAL FIRE","37-29-19","Pulgas","360","Pulgas","122-19-08","CalFire San Mateo- Santa Cruz Unit"
723,"2012-03-01","B","0","35","W","12","01",,,"NOCC","CA","0","CAL FIRE","37-14-42","NONE","2800","Saratoga Summit","122-06-37","CalFire San Mateo- Santa Cruz Unit"
724,"2012-03-01","T","0","20","W","12","01",,,"NOCC","CA","0","CAL FIRE","37-29-14","NONE","1120","ST RTE 35 & 92","122-21-51","CalFire San Mateo- Santa Cruz Unit"
725,"2012-03-09","F","0","34","SW","12","01",,,"SWCC","AZ","0","BLM","31-28-44","NONE","6870","GID Mule Mountain","109-57-42","BLM - Gila District"
726,"2012-04-18","F","0","30",,"12","01",,"QPAA3","SWCC","AZ","0","USFS","34-14-32","Payson","5000","TNF Payson RD","111-18-21","USFS - Tonto NF"
727,"2012-04-18","B","0","3","NW","12","01",,,"SWCC","AZ","0","USFS","34-43-12","NONE","6460","COF Cow Trap","111-05-27","USFS - Coconino NF"
728,"2012-04-18","G","0","0",,"12","01",,,"SWCC","AZ","0","USFS","34-27-23","NONE","7260","COF Baker","111-24-23","USFS - Coconino NF"
729,"2012-04-18","K","0","5","NE","12","01",,,"SWCC","AZ","0","USFS","34-36-33","NONE","6840","COF Blue Ridge","111-11-05","USFS - Coconino NF"
730,"2012-05-03","C","0","10","S","10","04",,"SAWC2","RMCC","CO","0","BLM","37-47-57","Salter","7925","Dolores Rim","108-47-35","San Juan NF"
731,"2012-05-03","G","0","10","N","10","04","North of Lowry Pueblo.","MOKC2","RMCC","CO","0","BLM","37-35-07","Mockingbird","6720","Lowry Ruin","108-55-09","San Juan NF"
732,"2012-05-09","Q","0","0",,"10","04",,"FRBA2","AICC","AK","1","DOI","64-49-25","Fairbanks","450","Holmes Rd","147-33-08","Interagency"
733,"2012-05-11","Q","0","0","N","10","05","Data collected by NPS fire program - state lands","FRBA2","AICC","AK","0","State","64-54-49","Fairbanks","1000","Fairbanks-Ballaine","147-50-15","Interagency"
734,"2012-05-11","T","0","0","SW","11","03","Lava Beds species sampled are actually Antelope Bitterbrush & Big Sagebrush and were not choices in the NFMD... Desert Bitterbrush & Silver Sagebrush were the closest choices.

Contact Robert Holt 530.226.2811 for link to Lava Beds Plant Checklist","IDWC1","NOCC","CA","0","NPS","41-42-27","Indian Well","4650","Lava Beds Average","121-29-05","Lava Beds National Monument"
735,"2012-05-18","P","0","25",,"12","01",,"QSLA3","SWCC","AZ","0","USFS","32-28-52","Scout Camp","7554","CNF Scout Camp","110-43-30","USFS - Coronado NF"
736,"2012-05-18","U","0","15","S","12","01",,,"SWCC","NM","1","USFS","36-47-59","NONE","9458","ZZZ - CAF Lucero Lakes","106-07-15","USFS - Carson NF"
737,"2012-05-18","U","0","15","S","12","01",,"JARN5","SWCC","NM","1","USFS","36-37-03","Jarita Mesa","8693","ZZZ - CAF Malpais","106-00-41","USFS - Carson NF"
738,"2012-05-22","Q","0","0",,"10","05","RAWS: DVCA2 (Denali Visitor Center)",,"AICC","AK","0","National Park Service","63-44-08","NONE","1650","Denali-DVC","148-53-56","Interagency"
739,"2012-05-23","C","0","5","W","10","05","Fuel Moisture will be measured by: Computrac MAX 4000 moisture analyzer","ESTW4","RMCC","WY","0","USDA Forest Service","42-24-57","Esterbrook","6667","Esterbrook","105-21-34","Medicine Bow NF"
740,"2012-05-23","B","0","0","S","12","01",,"BRHC1","SOCC","CA","0","usfs","35-06-32","Branch Mountain","1450","Gifford","120-04-35","Los Padres NF"
741,"2012-05-23","B","0","20","S","12","01",,"LPOC1","SOCC","CA","0","usfs","34-30-43","Los Prietos","2675","San Marcos","119-48-20","Los Padres NF"
742,"2012-05-24","B","0","30","S","12","01",,"OZNC1","SOCC","CA","0","usfs","34-40-42","Ozena","4045","Reyes Creek","119-18-35","Los Padres NF"
743,"2012-05-24","B","0","35","S","12","01",,"CUUC1","SOCC","CA","0","usfs","34-42-05","Chuchupate","3090","Los Alamos","118-49-07","Los Padres NF"
744,"2012-05-25",,"0","0",,"12","01","Baking Fuel Samples in an oven.",,"RMCC","WY","0",,"43-10-41","NONE","4735","Thunder Basin Work Center","105-09-21","Medicine Bow NF"
745,"2012-05-25","R","0","3","E","10","04",,,"AICC","AK","0","BLM","61-09-29","NONE","325","Anchorage-Campbell Tract","149-46-25","Interagency"
746,"2012-05-31","C","0","10","NW","11","04","Whitetail Peak RAWS (392607)is not listed in drop down menu, but is the one being used.",,"RMCC","SD","0","USFS","44-07-33","NONE","6860","Whitetail Peak","103-50-38","Black Hills NF"
747,"2012-05-31","G","0","30","SW","12","01","SIx Rivers National Forest, Lower Trinity Ranger Unit, Trinity County.
HISTORY: There is evidence of past logging & mining in the area. Firewood cutters frequent adjacent areas. FUELS: The unit is a natural stand mix of Douglas-fir representing the predom",,"NOCC","CA","0","USFS","40-53-35","NONE","1950","Ziegler","123-31-05","Six Rivers NF"
748,"2012-05-31","B","0","15","SW","12","01","Six Rivers National Forest, Mad River Ranger District, Trinity County
HISTORY: Fuel treatment area next to USFS Mad River District Office. FUELS:  Fuel Model B. Manzanita, 60% cover, average height 15 feet. Also white oak and Douglas-fir. TOPOGRAPHY: Elev","MDDC1","NOCC","CA","0","USFS","40-27-55","Mad River","2578","Mad River","123-31-53","Six Rivers NF"
